tweet id,user id,username,content,sentiment,target,annotator id,user_location,user_bio,user_verified
10257202676,22465989,RichMc461,RT @Marnus3: After the Massa interview Glenn Beck's chalk went limp. #p2 #hcr #ACORN Great!,neutral,other,supadhyay,"Ozarks,  Down in the valley MO","First career: US Air Force AMMO,Retired AF CMSgt,  now work in the trucking business.
Tweeting for truth, justice and the American way.",False
10620687351,22498541,Ol_Roy,Obama & Pelosi's toolbox contains the ''positively evil'' techniques which socialist marxism demands. #tweetcongress #tcot #hcr #teaparty,negative,hcr,dchan,,"Tweeting to reaffirm our individual liberty, strengthen private markets, shrink the size of government, and restore fiscal responsibility.",False
10230296599,22523356,aisha1908,Limbaugh: ''I'll leave US if #HCR passes'' http://bit.ly/cNOnVb @HuffPost (promise?),positive,hcr,supadhyay,Upstate Manhattan,Christ lover | therapeutic lawyer | Mets/Giants fan | hug expert | labor geek | freckled flâneuse | polyglot | hip-hop | joyous Haitian | loving spouse & mama,False
9948813461,22528832,CrabbyCon,RT @GayPatriot: Obama Now Selling Judgeships for Health Care Votes? :: http://is.gd/9DDZU #tcot #tlot #hcr  #Corrupt (via @AmeriKeith),negative,obama,Thanna,"ÜT: 39.205246,-76.855488","Young Conservative, new blogger, soccer player, financial analyst, defense industry, and sarcastic ;-)",False
10296807551,22643800,hipEchik,"Ronald Reagan On Socialized Medicine 1961 : http://tinyurl.com/mqtuoq MUST Listen #tcot #hcr If you have heard it, pls listen again!",negative,hcr,aluckhardt,"San Diego, CA","Conservative Rockin' CA right, 1 tweet at a time! Happily Married to Marine Vet.Check out #ScoutVizsla https://t.co/FdFSwmXaZR I choose my battles.",False
9981657290,22643800,hipEchik,Reconciliation Primer : http://bit.ly/ciqNPz #tcot #hcr via @Flicka47,negative,hcr,jbaldrid,"San Diego, CA","Conservative Rockin' CA right, 1 tweet at a time! Happily Married to Marine Vet.Check out #ScoutVizsla https://t.co/FdFSwmXaZR I choose my battles.",False
9486685191,22643800,hipEchik,NEW Obamacare :  In Summary and In Full http://tinyurl.com/ykydrrs #Tcot #hcr #handsoff,negative,hcr,jbaldridge,"San Diego, CA","Conservative Rockin' CA right, 1 tweet at a time! Happily Married to Marine Vet.Check out #ScoutVizsla https://t.co/FdFSwmXaZR I choose my battles.",False
9984267349,22643800,hipEchik,Ronald Reagan On Socialized Medicine 1961 : http://tinyurl.com/mqtuoq MUST Listen #tcot #hcr,negative,hcr,nnaz,"San Diego, CA","Conservative Rockin' CA right, 1 tweet at a time! Happily Married to Marine Vet.Check out #ScoutVizsla https://t.co/FdFSwmXaZR I choose my battles.",False
10183676761,22643800,hipEchik,"PLEASE Contact the 111th Congress : http://tinyurl.com/yk586hs Call, Email, Fax #tcot #hcr #handsoff",negative,hcr,jbaldridge,"San Diego, CA","Conservative Rockin' CA right, 1 tweet at a time! Happily Married to Marine Vet.Check out #ScoutVizsla https://t.co/FdFSwmXaZR I choose my battles.",False
9933891787,22737278,drgrist,"Holy $%@!, @Maddow just UNCORKS on Republican #HCR lies: http://is.gd/9CjN9 Like a long, cold drink of water in a desert ...",positive,hcr,mvaidya,"Seattle, WA","Seattleite transplanted from Tennessee; now blogging for Grist about energy politics. Climate hawk, deficit dove.",False
9936124524,22873947,southerntalker,Stop the Obstruction and disrespect from the GOP-TParty & Pass with Reconciliation- Pass it ASAP- GOP allowing Us to die w/o #hcr @GOPLeader,negative,gop,ddean,*Liberal in the South*,"In Politics or Horse Racing if you can't run with heart, get out of the way...Let's Race! 
     Horses *  Music  * Writing ....are lights on my journey",False
10074947182,23013878,Mick4Liberty,LevinTears A Liberal to Pieces http://youtu.be/bVmvZa-G4Fk #tcot #tlot #TPP #teaparty #iamthemob #ucot #military #summit #hcr #ga12 #p2 #dem,negative,liberals,speriosu,,,
10669819730,23128348,obamawire,WATCH: #HealthCare ( #hcr ) Crunch Time - Passing President Obama's bill comes down to a few wavering Democrats.   ... http://ow.ly/16PKO2,neutral,dems,dhagan,USA,Check out the new Facebook page: http://t.co/yBUKL3h9ys,False
10049883540,23128348,obamawire,Robert Reich: The Jobless Rate Makes #HealthCare ( #hcr ) Reform Both Harder and More Important http://ow.ly/16JjMm,positive,hcr,jbaldrid,USA,Check out the new Facebook page: http://t.co/yBUKL3h9ys,False
10608358990,23204438,davegj,Obama set to ``Slaughter'' Healthcare http://wp.me/pv8jP-jG #tcot #gop #teaparty #iamthemob #hhrs #sgp #ocra #hcr #p2 @WAGNERGIRLE @reimagin,negative,hcr,dchan,Somewhere in the Midwest,,False
10576440220,23208160,IKIDYOUNOT,RT @teh_Dede: The Tea Party is NOT protesting Healthcare Reform.  We are protesting THIS bill and the actions of THIS congress. #tcot #hcr,negative,teaparty,maherz,Location:  Paradise,"My sweet, southern grandmother 
warned I’d be struck by lightning for 
this behavior.",False
10238368065,23346166,justkarl,Hotline: Updated #hcr whip count http://is.gd/a49iS,neutral,hcr,supadhyay,,RT ≠ endorsement.,False
10041992448,23352319,devingriggs,We have 35 Senators on record in support of a #PO through reconciliation. We only need 15 more (plus Biden)! #hcr #p2 #topprog #tcot,positive,other,nnaz,"McHenry, Illinois","Disobedience, in the eyes of anyone who has read history, is man’s original virtue. - Oscar Wilde",False
10600825861,23696410,BrentTeichman,#GOPCodeRed Vote Count: Yes-189 No-205 Undecided-37 Stay up-to-date here: http://bit.ly/dlgoGP #tcot #sgp #hcr,neutral,hcr,lbher,Missouri,"Conservatarian. Constitutionalist. Husband (to @Mommentator), father & lawyer from fly-over country. #Mizzou Law School Grad. I hate the Designated Hitter Rule.",False
10348600414,23696410,BrentTeichman,THIS is a defining moment in American history. Find & email your Congressman on #hcr right here -> http://bit.ly/bHKdoo #tcot #sgp #teaparty,neutral,hcr,nweaver,Missouri,"Conservatarian. Constitutionalist. Husband (to @Mommentator), father & lawyer from fly-over country. #Mizzou Law School Grad. I hate the Designated Hitter Rule.",False
9981841350,23760680,0402sgrl,RT @hipEchik: Reconciliation Primer : http://bit.ly/ciqNPz #tcot #hcr via @Flicka47,negative,hcr,jbaldrid,Down on the Bayou ,"USMC Wife, mom of 2, Southern Fried Yankee, political junky, wayy conservative. #teamHobbit Founding member of @theTwisters! Follow or RT ≠ endorsement",False
10255992832,23825051,webmiss007,"RT @jodotcom: Folks, if we don't pass #hcr now, it will be 30 more yrs before we get another chance; let's don't mess it up.",positive,hcr,aluckhardt,West Central IL,"Progressive Politics, Social Justice, Feminism, Parenting, Health, Safety, Ecology, Mental Health. http://t.co/O4i4BPMqVm",False
10054451485,23825051,webmiss007,RT @pamsez @Nanmac3109: Stupak = Liar being paid to stop #hcr. Thank you for exposing him @maddow,negative,gop,speriosu,West Central IL,"Progressive Politics, Social Justice, Feminism, Parenting, Health, Safety, Ecology, Mental Health. http://t.co/O4i4BPMqVm",False
10668481130,23861321,AmeriKeith,President Obama's pitch: Fate of presidency on the line :: http://ow.ly/1nLdX  #Obama #hcr #Politics,neutral,obama,dhagan,-110 58 08.40  X 32 13 14.16,"Whenever the people are well-informed, they can be trusted with their own government. 

Thomas Jefferson",False
9838960580,23861487,ThomasCDec,Politico and The Daily Beast post contradictory headlines re: #hcr: http://ow.ly/1cUbD // http://ow.ly/1cUcM,neutral,other,twright,"Connecticut, USA",Special Assistant to Mayor David Martin in @CityofStamford | Chairman of the @WiltonDems | @Yale @YaleOOTB Alum | All opinions are my own.,False
10006183724,23862487,consultdoc,Is 5o cents of every medical dollar truly wasted in the US #healthcare system? http://bit.ly/a37RUU #hcreform,neutral,hcr,nnaz,"Maryville,TN",Now tweeting as @markbrownemd. Looking forward to my next social media chapter.  Come see me there.,False
10124086613,23934422,o_lucky_me,To me the bad news is that #HCR is a placeholder. GOP is frustratd 2 have lost power 2 the first other then white visionary Pres. in history,negative,gop,snuon,closer zhan U think!,I am almost done...,False
10279920490,23951197,repaaronschock,"We have to pass #hcr so we know what's in it?  Wait, what?  http://bit.ly/aXGIj2",negative,hcr,dperez,"Peoria, IL",I represent the great district of IL - 18 in Congress.,True
10654097519,23970626,Hunter7Taylor,"While we're distracted w/#hcr,  Graham, Kerry & Lieberman are finalizing the Senate version of Cap-n-Trade: http://bit.ly/bcaVvi #tcot #tlot",negative,dems,squeak,United States,Christian. Conservative. Lobbyist. Writer. MBA.  USA 2008-2016: We must remember so we don't repeat.,False
9830505207,24018771,Ramotringo,"@BarackObama Why 6 more wks to pass a #hcr Bill already passed in the House & Senate? Merge them, add #publicoption and just sign it !! #p2",negative,obama,ddean,Miami Fl.,"Singer/Songwriter,Obama fan. Former Fireman/ EMT, from Trinidad & Tobago, land of Steelpan and Calypso ....Click on Web link",False
9987976439,24018771,Ramotringo,#gopthinkopposite GOP think that using Reconciliation to pass H/care will kill/destroy the Senate #tcot #gop #hcr #p2,negative,gop,faiza,Miami Fl.,"Singer/Songwriter,Obama fan. Former Fireman/ EMT, from Trinidad & Tobago, land of Steelpan and Calypso ....Click on Web link",False
10132436187,24018771,Ramotringo,"Though #hcr is on for over 50 yrs plus 1, #GOP still insist Prez Obama should: ''Scrap the Bill, start over''... NB The urgency of now!! #tcot",negative,hcr,snuon,Miami Fl.,"Singer/Songwriter,Obama fan. Former Fireman/ EMT, from Trinidad & Tobago, land of Steelpan and Calypso ....Click on Web link",False
10231680981,24405200,Marnus3,BREAKING: Palin discloses she crossed over into Russia to get vodka. #p2 #hcr #ACORN,negative,conservatives,dperez,Playing deep in left field,"Yankee fan, political southpaw. I live in redneck country, like a bag of fresh coffee in a cupboard full of stale tea. RWNJ's are detected and AUTOBLOCKED.",False
9897416377,24405200,Marnus3,"Obama wants to include republican ideas in the #hcr bill, so there will be some blank sheets of paper and a reset button. #p2 #ACORN",negative,conservatives,jschmitt,Playing deep in left field,"Yankee fan, political southpaw. I live in redneck country, like a bag of fresh coffee in a cupboard full of stale tea. RWNJ's are detected and AUTOBLOCKED.",False
10599920804,24405200,Marnus3,The crowd at the Tea Party rally today was the best case yet for preserving the right to chose. #p2 #hcr #ACORN,positive,teaparty,lbher,Playing deep in left field,"Yankee fan, political southpaw. I live in redneck country, like a bag of fresh coffee in a cupboard full of stale tea. RWNJ's are detected and AUTOBLOCKED.",False
9851232143,24405200,Marnus3,Bunning complained that he was on a senate-only elevator. It had to be a dumbwaiter. #p2 #hcr #ACORN @myen,negative,gop,luxanderson,Playing deep in left field,"Yankee fan, political southpaw. I live in redneck country, like a bag of fresh coffee in a cupboard full of stale tea. RWNJ's are detected and AUTOBLOCKED.",False
9942882734,24405200,Marnus3,I'm looking at you Bart Stupak but I don't see your uterus so STFU. #p2 #hcr #ACORN,negative,gop,mteisberg,Playing deep in left field,"Yankee fan, political southpaw. I live in redneck country, like a bag of fresh coffee in a cupboard full of stale tea. RWNJ's are detected and AUTOBLOCKED.",False
10076046622,24405200,Marnus3,Bart Stupak should consider giving up lying for lent. #p2 #hcr #ACORN,negative,liberals,squeak,Playing deep in left field,"Yankee fan, political southpaw. I live in redneck country, like a bag of fresh coffee in a cupboard full of stale tea. RWNJ's are detected and AUTOBLOCKED.",False
10382149794,24405200,Marnus3,Palin will testify in the email hacking case next month. The court has refused her 100k speaking fee. #p2 #hcr #ACORN,negative,gop,squeak,Playing deep in left field,"Yankee fan, political southpaw. I live in redneck country, like a bag of fresh coffee in a cupboard full of stale tea. RWNJ's are detected and AUTOBLOCKED.",False
9946057301,24405200,Marnus3,Palin said her day job was in journalism? I thought she was working for Fox news. #p2 #hcr #ACORN,negative,other,tdavis,Playing deep in left field,"Yankee fan, political southpaw. I live in redneck country, like a bag of fresh coffee in a cupboard full of stale tea. RWNJ's are detected and AUTOBLOCKED.",False
9849328479,24405200,Marnus3,BREAKING: Ann Coulter's adam's apple has been issued it's own area code: 666. #p2 #hcr @myen,negative,conservatives,twright,Playing deep in left field,"Yankee fan, political southpaw. I live in redneck country, like a bag of fresh coffee in a cupboard full of stale tea. RWNJ's are detected and AUTOBLOCKED.",False
10191610107,24405200,Marnus3,Palin's health care motto is Yes We Canada. #p2 #hcr #ACORN #singlepayer,negative,gop,jbaldridge,Playing deep in left field,"Yankee fan, political southpaw. I live in redneck country, like a bag of fresh coffee in a cupboard full of stale tea. RWNJ's are detected and AUTOBLOCKED.",False
9940506487,24431892,markos,Reminder: #HCR isn't being passed w/ reconciliation. Senate bill (passed w/ 60) will be passed by House. Reconc will make minor budget fixes,neutral,hcr,ddean,"Berkeley, California","Founder of Daily Kos, Co-founder Vox Media",True
10657793846,24431892,markos,"Still getting emails from Kucinich fans praising him for opposing #HCR, clearly unaware that he is now voting ''yes''.",negative,other,dhagan,"Berkeley, California","Founder of Daily Kos, Co-founder Vox Media",True
9856510134,24733117,jilevin,Why We Need Health Care Reform: http://bit.ly/cM35MN #hcr #p2 #topprogs,positive,hcr,bwelch,"San Jose, CA","Marketing Programs Manager, social media, human rights, politics and news junkie, equality.",False
9835113354,24733117,jilevin,Let them eat applesauce: Right-wing #media mock the uninsured: http://bit.ly/c9FdPF #hcr #p2 #topprogs #journalism,negative,conservatives,jbaldridge,"San Jose, CA","Marketing Programs Manager, social media, human rights, politics and news junkie, equality.",False
9854737989,24733117,jilevin,Let them eat applesauce: Right-wing #media mock the uninsured: http://bit.ly/c9FdPF #hcr #p2 #topprogs #journalism,negative,conservatives,luxanderson,"San Jose, CA","Marketing Programs Manager, social media, human rights, politics and news junkie, equality.",False
10057824029,24733117,jilevin,Let them eat applesauce: Right-wing #media mock the uninsured: http://bit.ly/c9FdPF #hcr #p2 #topprogs #journalism,negative,hcr,squeak,"San Jose, CA","Marketing Programs Manager, social media, human rights, politics and news junkie, equality.",False
10256483746,24733117,jilevin,Palin Admits To Travelling To Canada For Health Care http://bit.ly/9385Sw #p2 #topprogs #hcr #tcot #tlot,negative,gop,squeak,"San Jose, CA","Marketing Programs Manager, social media, human rights, politics and news junkie, equality.",False
9631372657,24991189,thomas2leroy,45K Americans die each yr b/c they don't have hlth ins. Proof: http://bit.ly/39Pw8q #hcr #hcrsummit,positive,hcr,bwelch,"Chicago, IL",26 years old. Bartender at The SoFo Tap in Andersonville.I'm lover not a fighter. French Bulldog lover. Live in Edgewater Chicago,False
7529945865,24991189,thomas2leroy,FUNNY YOUTUBE VIDEO || Joe Lieberman Blocks More Things ||  http://bit.ly/5iKII6 || #hcr,negative,other,jbaldridge,"Chicago, IL",26 years old. Bartender at The SoFo Tap in Andersonville.I'm lover not a fighter. French Bulldog lover. Live in Edgewater Chicago,False
10028247666,25334080,BenefitsSelling,Top 10 peeopls who could make or break #hcr:  http://bit.ly/cNPb4G,positive,hcr,nnaz,,"The #1 online destination for benefits professionals, providing news, analysis and market trends for benefits brokers, managers and retirement advisors.",False
10282205697,25471311,FrazzledHaloz,"RT @Senate_GOPs TPM: GOP To Dems: If You Think You'll Be More Popular After Health Care, Think Again http://bit.ly/bsdauM #tcot #hcr #sgp",negative,dems,athornton,USA,Part time Activist! Angry about the Spending! Determined to turn My country back onto the right path!,False
10272412959,25777000,kjlintner,Corey Haim is dead.  I wonder how many Americans w/o Health Care will die today & go unmentioned? #p2 #tcot #hcr,positive,hcr,aluckhardt,,"Follow my new account @KevinLintner if you are interested in horror & bizarro fiction. For politics, follow @NewsFromTheLeft.  This account in now dormant.",False
10642177625,25882617,Architekt010,RT @gilcarvr: 'bout freakin time @GOPLeader: Governors Rise Up Against Federal Takeover of Health Care http://bit.ly/bN9lvv #hcr #alpolitics,positive,conservatives,dadaniel,,,
9886853444,25911044,Drsforamerica,"Dems have concrete timeline for #hcr bill per @Wonkroom. President will sign bill by 3/19, reconciliation fix by 3/29 http://bit.ly/bHiyg6",neutral,dems,mvaidya,United States,"Doctors and medical students in all 50 states fighting for access to affordable, high-quality care for all.  #PatientsOverPolitics #CloseTheGap #GetCovered",False
10278968512,25941604,Contemplari,Uncovered Shocker: Sen. Byrd Single-Handedly Stopped President Clinton From Using Reconciliation http://tinyurl.com/yl252v5  MUST SEE #hcr,negative,hcr,athornton,Midwest,"Catholic, Conservative, Pro-life,  Wife, Mother of six, grandmother, photographer, NRA",False
10568695087,26121456,angrycalifornia,Pelosi: A scummy option to pass #hcr: hopes it's deep enough in the weeds that average voters will be fooled.. http://bit.ly/c3W42o,negative,hcr,ewilliams,California,"American politics, conservative (mostly), deplore pettiness, unjust hatred, silly & unfounded hysteria, & thought-free rhetoric. USMC.",False
10229513669,26379293,ahuntre,RT @AFSCME: ''We are the union! Marching for health care!'' http://ow.ly/1q1itO #m9 #hcr,positive,hcr,supadhyay,"Bristol, TN.","There's lots of things I don't understand. Just ask me. Judge not, lest ye be a judge of some kind. Have a mango. You're all Hooligans.",False
10230424543,26379293,ahuntre,"Fact: According to #CSpan2, Chinese tv more important than #HCR rally in DC.",negative,other,supadhyay,"Bristol, TN.","There's lots of things I don't understand. Just ask me. Judge not, lest ye be a judge of some kind. Have a mango. You're all Hooligans.",False
9833898202,26414690,multisportmama,RT @CaitlinCNN Pew report: 17 million children go without dental coverage every year. #hcr [R kids R 2 of them & we're professionals],neutral,hcr,jbaldridge,"Ventura, California U.S.A.","Applied Anthropologist teaching culture & researching foodways of athletes, sustainable food chains, voluntourism disaster relief. Also: @KIRFaid & @AgBioethics",False
10657139612,26472440,Synders777,RT @heirsinhope: Michelle Bachmann on killing the bill http://bit.ly/cfkSPH Watch & RT Plz #hcr #tcot - She's amazing!,positive,conservatives,dhagan,,,False
10282028459,26623392,AAHSA,Larry Minnix explains how health reform would affect seniors: http://bit.ly/bAvZm5 #HCR #AAHSA10,neutral,hcr,athornton,"Washington, D.C.","An association of 6,000 non-profit organizations dedicated to expanding the world of possibilities for aging. Tweeting: Craig Collins-Young.",False
9945738509,26714962,Reenit,RT @afashionfan: Mark Levin: What has been passed by reconciliation can be repealed by reconciliation! #hcr #tcot #teaparty,negative,hcr,Thanna,♥ At The Foot Of The Cross ♥,"MOTHER of 3, LOVE God, Country, People, Politics, & Our U.S. Military. TOLERANCE & APATHY ARE THE LAST VIRTUES OF A DYING SOCIETY ~UNKNOWN [ProfanityFreeZone]",False
9938849391,26714962,Reenit,RT @lovesliberty: RT @JosephAGallant: McConnell: ''Every Republican will be campaigning to repeal it.'' #hcr,neutral,hcr,Thanna,♥ At The Foot Of The Cross ♥,"MOTHER of 3, LOVE God, Country, People, Politics, & Our U.S. Military. TOLERANCE & APATHY ARE THE LAST VIRTUES OF A DYING SOCIETY ~UNKNOWN [ProfanityFreeZone]",False
10380697915,26749459,NCPA,"Don't want ObamaCare? Help send 1,000,000 emails to Congress by going to http://bit.ly/dknG61 and sending a letter today! #hcr #tcot #tlot",negative,hcr,dperez ,"Dallas, TX","The NCPA is a nonprofit think tank. Since 1983, we've provided free-market solutions to the nation's most difficult public policy problems. #tlot #NCPAIdeas",False
9891663108,26749459,NCPA,RT @BreakthroughHS: Bad Advice to the GOP on Health Care | John Goodman | NCPA http://bit.ly/dCv6bc #hcr #obamacare,neutral,other,emullenax,"Dallas, TX","The NCPA is a nonprofit think tank. Since 1983, we've provided free-market solutions to the nation's most difficult public policy problems. #tlot #NCPAIdeas",False
10231310641,26812918,afashionfan,Heritage: No Stupak deal yet. He expects #hcr bill ''sometime this year''  Other Dems switch to NO or MAYBE. http://bit.ly/9JlzN9 #tcot #rush,neutral,hcr,dperez,,,False
10651506029,26918145,midlifechick,"RT @Dewarsplz: Remember folks, if they can 'deem ' #hcr  into law they can also 'deem' to outlaw your guns! Don't let freedom be lost!",negative,liberals,squeak,Texas,Mama Grizzly. Bitter Clinger.  #WeThePeople,False
9946380906,27271568,ViralExistence,Retweet if you have a friend without healthcare - Can you #GOP bastards help out your fellow Americans ? ENOUGH ALREADY!! #TCOT #HCR #P2,negative,gop,bwelch,,,
9939119667,27502479,GregWHoward,My latest: ''March Madness'' Patriot Style. Let's end this game against us!  http://bit.ly/9JpBMQ #tcot #ocra #sgp #hcr #tlot #hhrs #teaparty,positive,other,AMahmud,,,
10497460793,27502479,GregWHoward,Liberals are in fact cowards in every sense of the word. Only 30 of them showed up in St. Louis to support #HCR #tcot #p2 #ocra #sgp,negative,liberals,ewilliams,,,
9999895411,27502479,GregWHoward,Going live on http://cpnlive.com in 10 minutes to discuss the #economy and #hcr Join me. #tcot #ocra #sgp #tlot #hhrs #teaparty,neutral,hcr,jbaldrid,,,
10573381732,27502479,GregWHoward,"Reality: Even if #HCR passes, it will NEVER go into effect. Country will collapse first. This is nothing more than taxes NOW #tcot #ocra #p2",negative,hcr,maherz,,,
10584513612,27502479,GregWHoward,Congressman translated: ''I have not made a decision on #HCR'' means ''bidding is still open'' #tcot #ocra #sgp #p2 #tlot #hhrs #teaparty #gop,positive,hcr,msharma,,,
10031685672,27502479,GregWHoward,Dems want to ram #HCR thru by Easter.  http://bit.ly/a8bRlN #tcot #ocra #sgp #tlot #hhrs #teaparty #ampat #tyranny,negative,dems,sreed,,,
9953041852,27502479,GregWHoward,Latest from @Beaufort_TParty More Insanity from Obamacare. Good read.  http://bit.ly/cc13Nc #tcot #hcra #ocra #sgp #tlot #hhrs,positive,gop,sreed,,,
10224726043,27502479,GregWHoward,You know they don't have the votes for #HCR or they'd have done it already. keep pressure on. #tcot #ocra #sgp #tlot #hhrs #ucot #teaparty,negative,hcr,supadhyay,,,
10224743194,27502479,GregWHoward,Call the Congressmen Dick Morris Says are KEY to stopping Obamacare!  Go Here: http://bit.ly/Call4Liberty #tcot #ocra #sgp #tlot #hhrs #hcr,negative,hcr,supadhyay,,,
10274296447,27502479,GregWHoward,Call the Congressmen Dick Morris Says are KEY to stopping Obamacare!  Go Here: http://bit.ly/Call4Liberty #tcot #ocra #sgp #tlot #hhrs #hcr,negative,hcr,supadhyay,,,
10635018678,27618505,genjunky,YOU DEMOCRATS WILL GIVE UP YOUR JOBS FOR PELOSI? #hcr #tcot #sgp #tlot #hhrs #liberty #ocra #ucot #teaparty #iamthemob #killbill,negative,dems,ewilliams,"Philadelphia, Pa.",#SYRIA #IRAQ #ISIS #ALQAEDA #BENGHAZI #IRAN #BOKOHARAM #ALNUSURAH #ALSHABAAB #RUSSIA #UKRAINE #OBAMACARE  #AMNESTY #IMMIGRATION #BERGDAHL  #ComeOutInForce2016,False
10446231408,27618505,genjunky,AMERICANS UNITE!   #hcr #tcot #sgp #tlot #hhrs #liberty #ocra #ucot #teaparty #iamthemob #killbill #WETHEPEOPLE #YESWECAN #TWEETCONGRESS,positive,hcr,msharma,"Philadelphia, Pa.",#SYRIA #IRAQ #ISIS #ALQAEDA #BENGHAZI #IRAN #BOKOHARAM #ALNUSURAH #ALSHABAAB #RUSSIA #UKRAINE #OBAMACARE  #AMNESTY #IMMIGRATION #BERGDAHL  #ComeOutInForce2016,False
10531323232,27618505,genjunky,"OBAMA AND PELOSI, YOU'RE PLAYING WITH FIRE AND YOU'RE GONNA GET BURNED!  #tcot #ocra #teaparty #iamthemob #beck #conservative #sgp #hcr",negative,dems,squeak,"Philadelphia, Pa.",#SYRIA #IRAQ #ISIS #ALQAEDA #BENGHAZI #IRAN #BOKOHARAM #ALNUSURAH #ALSHABAAB #RUSSIA #UKRAINE #OBAMACARE  #AMNESTY #IMMIGRATION #BERGDAHL  #ComeOutInForce2016,False
10409842232,27897429,RollinsWallace,"If I were a Dem Congressman, I'd organize The Conscience Coalition to vote NO. By any reasonable moral standard, this #HCR is unconscionable",negative,hcr,nweaver,SE Virginia & NE Illinois,"† #Conservatarian † #Constitution †
#CCOT † Chicago MBA† † Softel CEO † Econ Prof † GOP or JP Prez Candidate? † † #WarToRage #2aSTRONG † #AltGOP PAC",False
10224467379,28448216,MicCheckRadio,Limbaugh vows to leave the country if health care reform passes. What more motivation could we possibly need? http://bit.ly/bkbT1w #p2 #hcr,positive,hcr,mfarag,"Washington, DC",Breaking news and reporting on the top races across the United States. Tweets by @OkieCaitlin. Brought to you by http://t.co/iLeZ5qOvPN.,True
10011050286,28682751,sarabialb,"@BarackObama - 3,371,908 followers, tell your Congress Reps to pass PUBLIC OPTION #hcr. at www.congress.org #peopleofhope",positive,obama,msharma,"Clear Lake City, Texas","FAITH, TRUTH and PEACE to PEOPLE of HOPE",False
10093494135,28685202,PaulineRevere,Pls RT Fmr US SurgeonGenl C.EverettKoop warns #seniors about #ObamaCare http://bit.ly/91W6Nd #hcr @GlennBeck @seanhannity,negative,hcr,jbaldridge,Good Ol' USofA,"Conservative Independent American patriot. God bless GlennBeck, the Founders and the USA!",False
9932982701,29136568,Hexham67,Bully for you Mr. President. Bully for you. #hcr,positive,obama,mteisberg,"San Diego, CA",Small business owner. Foulmouth. Father. Writer. Born in UK and living in CA. Obamabot. #Vegan,False
9999850099,29350302,secularstupiddd,RT @CSteven Join CODE RED http://bit.ly/c194CE & STOP the Dems #hcr bill #cbiz #tcot #ocra #sgp #teaparty #iamthemob #ucot #startover,negative,dems,nnaz,"Georgia, USA","Christian, Historic Conservative: When will Liberals and Progressives stop discriminating against, and attacking, Religion and People of Faith?",False
9962479155,29833209,taffastrophe,RT @LiliaEP: America needs Obamacare like Nancy Pelosi needs a Halloween mask. #tcot #tlot #teaparty #hcr #hc #gop #sgp,negative,hcr,sreed,"Odenton, MD","Capitalist, Fiscal Conservative, Pissed Off White Guy, Tenther, Unrepentant Defender of American Exceptionalism, Avowed Idealogue, Christianity-Loving Atheist.",False
9942797405,30313925,whitehouse,Full video of Obama remarks on #hcr: ''I will do everything in my power to make the case for reform'' http://bit.ly/disUY1,neutral,hcr,AMahmud,"Washington, DC",Follow for the latest from President Obama and his administration. Tweets from the President are signed –bo. Tweets may be archived: http://t.co/KcS2bmEJun.,True
10622971998,30313925,whitehouse,"Come to DC Friday morning, join Obama for major #hcr event at Patriot Center, no tix needed http://bit.ly/aavNaQ",neutral,hcr,dhagan,"Washington, DC",Follow for the latest from President Obama and his administration. Tweets from the President are signed ・E・Ebo. Tweets may be archived: http://t.co/KcS2bmEJun.,True
10672727589,30313925,whitehouse,"RT @HealthReformNow: CBO #s: Cuts deficit by more than $130B in 1st 10 years(2010-19), $1.2 trillion in 2nd 10 yrs #hcr",neutral,hcr,dhagan,"Washington, DC",Follow for the latest from President Obama and his administration. Tweets from the President are signed ・E・Ebo. Tweets may be archived: http://t.co/KcS2bmEJun.,True
10069681221,30313925,whitehouse,VIDEO: What Health Reform Will Deliver - This Year http://bit.ly/dprgvg (weekly address) #hcr,neutral,hcr,ecobert,"Washington, DC",Follow for the latest from President Obama and his administration. Tweets from the President are signed ・E・Ebo. Tweets may be archived: http://t.co/KcS2bmEJun.,True
9935323734,30313925,whitehouse,"1:45: Obama speaks on moving forward on health reform, watch live: http://bit.ly/ayyp8R #hcr",neutral,hcr,mvaidya,"Washington, DC",Follow for the latest from President Obama and his administration. Tweets from the President are signed –bo. Tweets may be archived: http://t.co/KcS2bmEJun.,True
9935845422,30313925,whitehouse,President Obama is speaking now: http://bit.ly/ayyp8R #hcr,neutral,obama,mvaidya,"Washington, DC",Follow for the latest from President Obama and his administration. Tweets from the President are signed –bo. Tweets may be archived: http://t.co/KcS2bmEJun.,True
10083159385,30313925,whitehouse,RT @PressSec: Start over?! Here's why ins cos want us 2 walk away from #hcr & why the Pres wants them held accountable http://bit.ly/9uDTMn,positive,hcr,squeak,"Washington, DC",Follow for the latest from President Obama and his administration. Tweets from the President are signed –bo. Tweets may be archived: http://t.co/KcS2bmEJun.,True
10519534680,30313925,whitehouse,On tap: Watch the President live in Ohio on #hcr at 1:05PM EST. http://www.wh.gov/live,neutral,other,squeak,"Washington, DC",Follow for the latest from President Obama and his administration. Tweets from the President are signed –bo. Tweets may be archived: http://t.co/KcS2bmEJun.,True
